realDate,Date,Adj_Close,Adj_Won,Open,High,Low,Volume
2011.04.01,20110401,4170.0,-145.0,4350.0,4395.0,4170.0,122796.0
2011.04.04,20110404,4200.0,30.0,4170.0,4230.0,4125.0,89778.0
2011.04.05,20110405,4235.0,35.0,4175.0,4295.0,4150.0,108612.0
2011.04.06,20110406,4290.0,55.0,4240.0,4345.0,4235.0,90241.0
2011.04.07,20110407,4520.0,230.0,4290.0,4545.0,4250.0,335088.0
2011.04.08,20110408,4740.0,220.0,4555.0,4980.0,4480.0,428561.0
2011.04.11,20110411,4835.0,95.0,4700.0,4970.0,4700.0,362935.0
2011.04.12,20110412,4660.0,-175.0,4920.0,4920.0,4635.0,172116.0
2011.04.13,20110413,4470.0,-190.0,4610.0,4725.0,4315.0,278523.0
2011.04.14,20110414,4450.0,-20.0,4590.0,4590.0,4420.0,134298.0
2011.04.15,20110415,4460.0,10.0,4400.0,4580.0,4400.0,152201.0
2011.04.18,20110418,4330.0,-130.0,4520.0,4520.0,3795.0,305354.0
2011.04.19,20110419,4190.0,-140.0,4390.0,4390.0,4075.0,143406.0
2011.04.20,20110420,4350.0,160.0,4250.0,4410.0,4200.0,115802.0
2011.04.21,20110421,4315.0,-35.0,4285.0,4450.0,4250.0,124592.0
2011.04.22,20110422,4190.0,-125.0,4350.0,4350.0,4125.0,102979.0
2011.04.25,20110425,4505.0,315.0,4185.0,4540.0,4110.0,237160.0
2011.04.26,20110426,4560.0,55.0,4580.0,4720.0,4435.0,265517.0
2011.04.27,20110427,4700.0,140.0,4610.0,4950.0,4600.0,361436.0
2011.04.28,20110428,4685.0,-15.0,4640.0,4770.0,4620.0,91092.0
2011.04.29,20110429,4635.0,-50.0,4700.0,4870.0,4560.0,156822.0
2011.05.02,20110502,4750.0,115.0,4580.0,4790.0,4580.0,81101.0
2011.05.03,20110503,4785.0,35.0,4770.0,4895.0,4700.0,66902.0
2011.05.04,20110504,4655.0,-130.0,4850.0,4850.0,4580.0,151455.0
2011.05.06,20110506,4660.0,5.0,4510.0,4735.0,4510.0,146537.0
2011.05.09,20110509,4930.0,270.0,4660.0,4930.0,4600.0,175399.0
2011.05.11,20110511,4790.0,-140.0,5000.0,5000.0,4775.0,154342.0
2011.05.12,20110512,4760.0,-30.0,4820.0,4875.0,4700.0,48757.0
2011.05.13,20110513,4745.0,-15.0,4845.0,4845.0,4610.0,57241.0
2011.05.16,20110516,4940.0,195.0,4620.0,4940.0,4580.0,141956.0
2011.05.17,20110517,4750.0,-190.0,4940.0,4950.0,4750.0,57343.0
2011.05.18,20110518,4750.0,0.0,4800.0,4870.0,4720.0,114709.0
2011.05.19,20110519,4740.0,-10.0,4840.0,4845.0,4660.0,107913.0
2011.05.20,20110520,5000.0,260.0,4670.0,5300.0,4670.0,732235.0
2011.05.23,20110523,4755.0,-245.0,5000.0,5080.0,4750.0,228216.0
2011.05.24,20110524,4910.0,155.0,4770.0,4930.0,4565.0,202577.0
2011.05.25,20110525,4700.0,-210.0,4945.0,4985.0,4700.0,222720.0
2011.05.26,20110526,4700.0,0.0,4625.0,4790.0,4625.0,93789.0
2011.05.27,20110527,4680.0,-20.0,4700.0,4765.0,4645.0,86881.0
2011.05.30,20110530,4650.0,-30.0,4625.0,4720.0,4555.0,77183.0
2011.05.31,20110531,4645.0,-5.0,4690.0,4715.0,4605.0,55310.0
2011.06.01,20110601,4690.0,45.0,4580.0,4730.0,4580.0,42342.0
2011.06.02,20110602,4600.0,-90.0,4650.0,4715.0,4450.0,81808.0
2011.06.03,20110603,4350.0,-250.0,4505.0,4565.0,4350.0,120656.0
2011.06.07,20110607,4395.0,45.0,4400.0,4415.0,4250.0,76135.0
2011.06.08,20110608,4385.0,-10.0,4335.0,4500.0,4300.0,77528.0
2011.06.09,20110609,4430.0,45.0,4330.0,4430.0,4290.0,50863.0
2011.06.10,20110610,4510.0,80.0,4440.0,4540.0,4390.0,70890.0
2011.06.13,20110613,4550.0,40.0,4540.0,4580.0,4410.0,72948.0
2011.06.14,20110614,4555.0,5.0,4550.0,4750.0,3875.0,150714.0
2011.06.15,20110615,4455.0,-100.0,4535.0,4610.0,4390.0,34150.0
2011.06.16,20110616,4515.0,60.0,4320.0,4520.0,4320.0,64644.0
2011.06.17,20110617,4500.0,-15.0,4550.0,4550.0,4415.0,36136.0
2011.06.20,20110620,4660.0,160.0,4500.0,4700.0,4425.0,120458.0
2011.06.21,20110621,4715.0,55.0,4660.0,4730.0,4615.0,108977.0
2011.06.22,20110622,4715.0,0.0,4790.0,4800.0,4635.0,71145.0
2011.06.23,20110623,4650.0,-65.0,4715.0,4715.0,4570.0,110979.0
2011.06.24,20110624,4685.0,35.0,4650.0,4700.0,4605.0,54723.0
2011.06.27,20110627,4680.0,-5.0,4755.0,4755.0,4600.0,113899.0
2011.06.28,20110628,4685.0,5.0,4765.0,4790.0,4550.0,273426.0
2011.06.29,20110629,4600.0,-85.0,4665.0,4715.0,4580.0,170328.0
2011.06.30,20110630,4550.0,-50.0,4670.0,4670.0,4505.0,101426.0
2011.07.01,20110701,4600.0,50.0,4550.0,4645.0,4525.0,170199.0
2011.07.04,20110704,4530.0,-70.0,4615.0,4660.0,4530.0,75505.0
2011.07.05,20110705,4550.0,20.0,4550.0,4585.0,4490.0,37530.0
2011.07.06,20110706,4415.0,-135.0,4555.0,4555.0,4415.0,77772.0
2011.07.07,20110707,4500.0,85.0,4320.0,4650.0,4320.0,234849.0
2011.07.08,20110708,4430.0,-70.0,4500.0,4500.0,4400.0,73759.0
2011.07.11,20110711,4395.0,-35.0,4330.0,4450.0,4325.0,52727.0
2011.07.12,20110712,4300.0,-95.0,4320.0,4375.0,4225.0,105777.0
2011.07.13,20110713,4410.0,110.0,4270.0,4415.0,4270.0,65820.0
2011.07.14,20110714,4405.0,-5.0,4430.0,4460.0,4315.0,93669.0
2011.07.15,20110715,4450.0,45.0,4450.0,4460.0,4405.0,49378.0
2011.07.18,20110718,4500.0,50.0,4450.0,4555.0,4350.0,72206.0
2011.07.19,20110719,4630.0,130.0,4510.0,4655.0,4490.0,277216.0
2011.07.20,20110720,4660.0,30.0,4675.0,4690.0,4550.0,259198.0
2011.07.21,20110721,4665.0,5.0,4650.0,4665.0,4575.0,98319.0
2011.07.22,20110722,4965.0,300.0,4680.0,5150.0,4665.0,426085.0
2011.07.25,20110725,5200.0,235.0,4965.0,5460.0,4965.0,485376.0
2011.07.26,20110726,5300.0,100.0,5350.0,5400.0,5000.0,556522.0
2011.07.27,20110727,5390.0,90.0,5300.0,5420.0,5200.0,343333.0
2011.07.28,20110728,5430.0,40.0,5380.0,5520.0,5160.0,282673.0
2011.07.29,20110729,5380.0,-50.0,5480.0,5480.0,5260.0,221282.0
2011.08.01,20110801,5300.0,-80.0,5440.0,5440.0,5220.0,247375.0
2011.08.02,20110802,5370.0,70.0,5250.0,5420.0,5250.0,229216.0
2011.08.03,20110803,5470.0,100.0,5300.0,5590.0,5150.0,308327.0
2011.08.04,20110804,5290.0,-180.0,5500.0,5830.0,5200.0,806977.0
2011.08.05,20110805,5290.0,0.0,4880.0,5300.0,4840.0,428108.0
2011.08.08,20110808,5100.0,-190.0,5330.0,5490.0,4560.0,575245.0
2011.08.09,20110809,4700.0,-400.0,4740.0,4930.0,4340.0,467562.0
2011.08.10,20110810,4780.0,80.0,4970.0,4995.0,4725.0,299340.0
2011.08.11,20110811,4735.0,-45.0,4450.0,4785.0,4395.0,310533.0
2011.08.12,20110812,4880.0,145.0,4865.0,5140.0,4800.0,498299.0
2011.08.16,20110816,5450.0,570.0,5180.0,5500.0,5080.0,697624.0
2011.08.17,20110817,5710.0,260.0,5620.0,5840.0,5370.0,811462.0
2011.08.18,20110818,5670.0,-40.0,5830.0,5920.0,5500.0,642678.0
2011.08.19,20110819,5340.0,-330.0,5280.0,5670.0,5260.0,511902.0
2011.08.22,20110822,5470.0,130.0,5470.0,5600.0,5220.0,445570.0
2011.08.23,20110823,5420.0,-50.0,5530.0,5650.0,5200.0,602695.0
2011.08.24,20110824,4965.0,-455.0,5420.0,5420.0,4965.0,412869.0
2011.08.25,20110825,5120.0,155.0,5100.0,5200.0,5030.0,226524.0
2011.08.26,20110826,5090.0,-30.0,5120.0,5180.0,5020.0,188950.0
2011.08.29,20110829,5300.0,210.0,5150.0,5300.0,5070.0,291826.0
2011.08.30,20110830,5270.0,-30.0,5340.0,5350.0,5140.0,282670.0
2011.08.31,20110831,5400.0,130.0,5360.0,5480.0,5240.0,317704.0
2011.09.01,20110901,5370.0,-30.0,5400.0,5520.0,5300.0,224966.0
2011.09.02,20110902,5620.0,250.0,5310.0,5660.0,5310.0,425919.0
2011.09.05,20110905,5530.0,-90.0,5660.0,5750.0,5500.0,485493.0
2011.09.06,20110906,5150.0,-380.0,5420.0,5430.0,4950.0,461417.0
2011.09.07,20110907,5500.0,350.0,5390.0,5600.0,5140.0,475343.0
2011.09.08,20110908,5670.0,170.0,5500.0,5670.0,5410.0,319987.0
2011.09.09,20110909,5420.0,-250.0,5660.0,5700.0,5340.0,212909.0
2011.09.14,20110914,5170.0,-250.0,5560.0,5570.0,5130.0,287790.0
2011.09.15,20110915,5200.0,30.0,5270.0,5350.0,4900.0,246903.0
2011.09.16,20110916,5270.0,70.0,5240.0,5330.0,5060.0,292585.0
2011.09.19,20110919,5060.0,-210.0,5200.0,5340.0,5060.0,184430.0
2011.09.20,20110920,5050.0,-10.0,5000.0,5140.0,4945.0,219383.0
2011.09.21,20110921,5160.0,110.0,5050.0,5160.0,4950.0,215071.0
2011.09.22,20110922,5030.0,-130.0,5020.0,5170.0,4990.0,123323.0
2011.09.23,20110923,4600.0,-430.0,4730.0,4900.0,4590.0,241640.0
2011.09.26,20110926,4060.0,-540.0,4770.0,4770.0,3955.0,370768.0
2011.09.27,20110927,4150.0,90.0,4130.0,4345.0,4120.0,169753.0
2011.09.28,20110928,4200.0,50.0,4340.0,4425.0,4200.0,217742.0
2011.09.29,20110929,4450.0,250.0,4230.0,4570.0,4230.0,217536.0
2011.09.30,20110930,4680.0,230.0,4500.0,4680.0,4470.0,114997.0
2011.10.04,20111004,4560.0,-120.0,4480.0,4560.0,4200.0,348539.0
2011.10.05,20111005,4400.0,-160.0,4685.0,4685.0,4235.0,189151.0
2011.10.06,20111006,4535.0,135.0,4500.0,4655.0,4450.0,148464.0
2011.10.07,20111007,4650.0,115.0,4625.0,4730.0,4580.0,116885.0
2011.10.10,20111010,4690.0,40.0,4730.0,4735.0,4630.0,94794.0
2011.10.11,20111011,4670.0,-20.0,4720.0,4860.0,4660.0,137519.0
2011.10.12,20111012,4990.0,320.0,4780.0,5030.0,4680.0,223240.0
2011.10.13,20111013,5120.0,130.0,5090.0,5140.0,4935.0,160108.0
2011.10.14,20111014,5050.0,-70.0,5020.0,5100.0,4970.0,114152.0
2011.10.17,20111017,5100.0,50.0,5030.0,5140.0,5020.0,126205.0
2011.10.18,20111018,5070.0,-30.0,5030.0,5080.0,4910.0,124109.0
2011.10.19,20111019,5390.0,320.0,5200.0,5460.0,5150.0,490635.0
2011.10.20,20111020,5050.0,-340.0,5550.0,5570.0,5010.0,368902.0
2011.10.21,20111021,5070.0,20.0,5250.0,5310.0,5070.0,225964.0
2011.10.24,20111024,5340.0,270.0,5340.0,5360.0,5220.0,179633.0
2011.10.25,20111025,5200.0,-140.0,5420.0,5420.0,5180.0,152609.0
2011.10.26,20111026,5280.0,80.0,5090.0,5280.0,5090.0,167893.0
2011.10.27,20111027,5260.0,-20.0,5280.0,5410.0,5260.0,206959.0
2011.10.28,20111028,5130.0,-130.0,5390.0,5390.0,5130.0,148861.0
2011.10.31,20111031,5250.0,120.0,5150.0,5350.0,5080.0,149252.0
2011.11.01,20111101,5550.0,300.0,5150.0,5550.0,5150.0,332358.0
2011.11.02,20111102,5480.0,-70.0,5410.0,5570.0,5300.0,245252.0
2011.11.03,20111103,5440.0,-40.0,5510.0,5520.0,5340.0,173433.0
2011.11.04,20111104,5700.0,260.0,5500.0,5720.0,5450.0,489918.0
2011.11.07,20111107,5740.0,40.0,5810.0,5870.0,5590.0,654503.0
2011.11.08,20111108,5480.0,-260.0,5800.0,5810.0,5430.0,336787.0
2011.11.09,20111109,5420.0,-60.0,5700.0,5700.0,5390.0,120898.0
2011.11.10,20111110,5170.0,-250.0,5200.0,5280.0,5100.0,169480.0
2011.11.11,20111111,5470.0,300.0,5410.0,5480.0,5270.0,151838.0
2011.11.14,20111114,5470.0,0.0,5510.0,5580.0,5440.0,137210.0
2011.11.15,20111115,5470.0,0.0,5450.0,5650.0,5410.0,152388.0
2011.11.16,20111116,5230.0,-240.0,5470.0,5520.0,5100.0,236697.0
2011.11.17,20111117,5200.0,-30.0,5230.0,5280.0,5060.0,185136.0
2011.11.18,20111118,5140.0,-60.0,5090.0,5210.0,5080.0,91049.0
2011.11.21,20111121,5000.0,-140.0,5080.0,5120.0,4960.0,164750.0
2011.11.22,20111122,5050.0,50.0,5000.0,5160.0,4935.0,156113.0
2011.11.23,20111123,5060.0,10.0,5120.0,5170.0,4960.0,105587.0
2011.11.24,20111124,5180.0,120.0,5000.0,5220.0,4980.0,116169.0
2011.11.25,20111125,5060.0,-120.0,5250.0,5250.0,5020.0,110275.0
2011.11.28,20111128,5200.0,140.0,5080.0,5300.0,5060.0,118869.0
2011.11.29,20111129,5220.0,20.0,5350.0,5450.0,5200.0,219502.0
2011.11.30,20111130,5220.0,0.0,5280.0,5280.0,5100.0,81420.0
2011.12.01,20111201,5190.0,-30.0,5360.0,5360.0,5180.0,121556.0
2011.12.02,20111202,5280.0,90.0,5200.0,5330.0,5190.0,142712.0
2011.12.05,20111205,5520.0,240.0,5340.0,5520.0,5280.0,330316.0
2011.12.06,20111206,5470.0,-50.0,5430.0,5500.0,5360.0,144918.0
2011.12.07,20111207,5560.0,90.0,5480.0,5580.0,5450.0,615409.0
2011.12.08,20111208,5560.0,0.0,5570.0,5580.0,5440.0,149402.0
2011.12.09,20111209,5570.0,10.0,5510.0,5690.0,5460.0,243375.0
2011.12.12,20111212,5850.0,280.0,5580.0,5850.0,5580.0,754152.0
2011.12.13,20111213,5790.0,-60.0,5840.0,5840.0,5680.0,232876.0
2011.12.14,20111214,5690.0,-100.0,5800.0,5800.0,5570.0,233682.0
2011.12.15,20111215,5690.0,0.0,5590.0,5780.0,5530.0,262650.0
2011.12.16,20111216,5590.0,-100.0,5780.0,5780.0,5550.0,174729.0
2011.12.19,20111219,5270.0,-320.0,5590.0,5650.0,5120.0,237555.0
2011.12.20,20111220,5480.0,210.0,5220.0,5480.0,5220.0,126693.0
2011.12.21,20111221,6200.0,720.0,5640.0,6300.0,5580.0,1988154.0
2011.12.22,20111222,6170.0,-30.0,6100.0,6180.0,5950.0,413135.0
2011.12.23,20111223,6330.0,160.0,6230.0,6330.0,6090.0,328522.0
2011.12.26,20111226,6300.0,-30.0,6370.0,6370.0,6170.0,194566.0
2011.12.27,20111227,6250.0,-50.0,6320.0,6370.0,6150.0,247945.0
2011.12.28,20111228,6070.0,110.0,6020.0,6240.0,6010.0,250776.0
2011.12.29,20111229,6430.0,360.0,6190.0,6600.0,5920.0,372960.0
2012.01.02,20120102,6700.0,270.0,6610.0,6880.0,6520.0,406754.0
2012.01.03,20120103,6650.0,-50.0,6720.0,6790.0,6610.0,288367.0
2012.01.04,20120104,7210.0,560.0,6700.0,7560.0,6670.0,1391490.0
2012.01.05,20120105,6850.0,-360.0,7030.0,7360.0,6850.0,746486.0
2012.01.06,20120106,6860.0,10.0,6940.0,7140.0,6580.0,390924.0
2012.01.09,20120109,7030.0,170.0,7000.0,7170.0,6800.0,359680.0
2012.01.10,20120110,6950.0,-80.0,7170.0,7300.0,6940.0,411865.0
2012.01.11,20120111,6740.0,-210.0,7050.0,7050.0,6680.0,285917.0
2012.01.12,20120112,6690.0,-50.0,6720.0,6820.0,6490.0,240896.0
2012.01.13,20120113,6990.0,300.0,6780.0,7040.0,6720.0,285144.0
2012.01.16,20120116,6950.0,-40.0,7000.0,7120.0,6820.0,260444.0
2012.01.17,20120117,6730.0,-220.0,7000.0,7000.0,6730.0,229154.0
2012.01.18,20120118,6720.0,-10.0,6800.0,6850.0,6600.0,185514.0
2012.01.19,20120119,6780.0,60.0,6720.0,6840.0,6640.0,217005.0
2012.01.20,20120120,6750.0,-30.0,6790.0,6820.0,6700.0,129479.0
2012.01.25,20120125,6720.0,-30.0,6720.0,6880.0,6610.0,146929.0
2012.01.26,20120126,7130.0,410.0,6670.0,7170.0,6670.0,317972.0
2012.01.27,20120127,7050.0,-80.0,7140.0,7370.0,6970.0,387237.0
2012.01.30,20120130,6940.0,-110.0,7090.0,7090.0,6600.0,186779.0
2012.01.31,20120131,6800.0,-140.0,6840.0,6930.0,6680.0,309178.0
2012.02.01,20120201,6960.0,160.0,6890.0,6960.0,6750.0,220132.0
2012.02.02,20120202,7260.0,300.0,7090.0,7330.0,6960.0,642648.0
2012.02.03,20120203,7550.0,290.0,7570.0,7830.0,7410.0,1066520.0
2012.02.06,20120206,7710.0,160.0,7600.0,7790.0,7400.0,451779.0
2012.02.07,20120207,7570.0,-140.0,7780.0,7860.0,7520.0,413934.0
2012.02.08,20120208,7490.0,-80.0,7560.0,7640.0,7360.0,282273.0
2012.02.09,20120209,7750.0,260.0,7440.0,7860.0,7330.0,360324.0
2012.02.10,20120210,7670.0,-80.0,7800.0,7840.0,7610.0,170235.0
2012.02.13,20120213,7450.0,-220.0,7560.0,7590.0,7430.0,236693.0
2012.02.14,20120214,7550.0,100.0,7450.0,7660.0,7430.0,219221.0
2012.02.15,20120215,7570.0,20.0,7600.0,7650.0,7410.0,298990.0
2012.02.16,20120216,7780.0,210.0,7550.0,7920.0,7520.0,490012.0
2012.02.17,20120217,7750.0,-30.0,7770.0,7860.0,7640.0,268742.0
2012.02.20,20120220,7550.0,-200.0,7670.0,7740.0,7550.0,181981.0
2012.02.21,20120221,7550.0,0.0,7600.0,7620.0,7440.0,225842.0
2012.02.22,20120222,7530.0,-20.0,7600.0,7620.0,7500.0,179653.0
2012.02.23,20120223,7550.0,20.0,7620.0,7800.0,7550.0,279560.0
2012.02.24,20120224,7460.0,-90.0,7590.0,7610.0,7430.0,193472.0
2012.02.27,20120227,7210.0,-250.0,7450.0,7530.0,7210.0,213756.0
2012.02.28,20120228,7240.0,30.0,7200.0,7320.0,7150.0,116494.0
2012.02.29,20120229,7330.0,90.0,7270.0,7400.0,7270.0,137340.0
2012.03.02,20120302,7370.0,40.0,7300.0,7420.0,7290.0,133147.0
2012.03.05,20120305,7240.0,-130.0,7290.0,7480.0,7000.0,180273.0
2012.03.06,20120306,7200.0,-40.0,7240.0,7280.0,7080.0,184345.0
2012.03.07,20120307,7450.0,250.0,6900.0,7450.0,6900.0,255540.0
2012.03.08,20120308,7650.0,200.0,7750.0,7840.0,7610.0,589029.0
2012.03.09,20120309,8420.0,770.0,7800.0,8790.0,7690.0,3371164.0
2012.03.12,20120312,8500.0,80.0,8580.0,8710.0,8270.0,877694.0
2012.03.13,20120313,8180.0,-320.0,8880.0,9490.0,8180.0,2071613.0
2012.03.14,20120314,8060.0,-120.0,8300.0,8300.0,8000.0,580712.0
2012.03.15,20120315,8150.0,90.0,8060.0,8470.0,8060.0,494781.0
2012.03.16,20120316,8100.0,-50.0,8200.0,8280.0,8070.0,313900.0
2012.03.19,20120319,8590.0,490.0,8130.0,8590.0,8050.0,620260.0
2012.03.20,20120320,8720.0,130.0,8680.0,8770.0,8510.0,492851.0
2012.03.21,20120321,8690.0,-30.0,8750.0,9020.0,8650.0,382893.0
2012.03.22,20120322,8750.0,60.0,8760.0,8810.0,8560.0,205722.0
2012.03.23,20120323,9110.0,360.0,8710.0,9110.0,8710.0,585730.0
2012.03.26,20120326,9190.0,80.0,9220.0,9680.0,8950.0,723918.0
2012.03.27,20120327,9210.0,20.0,9190.0,9300.0,9020.0,294887.0
2012.03.28,20120328,8700.0,-510.0,9280.0,9290.0,8700.0,420871.0
2012.03.29,20120329,8620.0,-80.0,8630.0,8760.0,8520.0,259912.0
2012.03.30,20120330,8820.0,200.0,8650.0,9040.0,8520.0,309023.0
2012.04.02,20120402,9100.0,280.0,8780.0,9110.0,8750.0,186499.0
2012.04.03,20120403,8730.0,-370.0,9180.0,9180.0,8730.0,298066.0
2012.04.04,20120404,8450.0,-280.0,8630.0,8800.0,8380.0,317739.0
2012.04.05,20120405,8240.0,-210.0,8220.0,8420.0,8000.0,314529.0
2012.04.06,20120406,8330.0,90.0,8260.0,8570.0,8260.0,114540.0
2012.04.09,20120409,7900.0,-430.0,8240.0,8280.0,7830.0,262090.0
2012.04.10,20120410,7530.0,-370.0,7670.0,8030.0,7350.0,282583.0
2012.04.12,20120412,7680.0,150.0,7350.0,7710.0,7270.0,141656.0
2012.04.13,20120413,8100.0,420.0,7750.0,8200.0,7750.0,161029.0
2012.04.16,20120416,7930.0,-170.0,7890.0,8100.0,7800.0,185163.0
2012.04.17,20120417,7720.0,-210.0,7930.0,8010.0,7650.0,151638.0
2012.04.18,20120418,7920.0,200.0,7870.0,7990.0,7660.0,137752.0
2012.04.19,20120419,7790.0,-130.0,7900.0,7960.0,7770.0,118810.0
2012.04.20,20120420,7640.0,-150.0,7750.0,7780.0,7500.0,151143.0
2012.04.23,20120423,7590.0,-50.0,7620.0,7700.0,7540.0,132959.0
2012.04.24,20120424,7400.0,-190.0,7500.0,7580.0,7370.0,115896.0
2012.04.25,20120425,7210.0,-190.0,7430.0,7480.0,7160.0,130234.0
2012.04.26,20120426,7350.0,140.0,7310.0,7560.0,7250.0,189300.0
2012.04.27,20120427,7240.0,-110.0,7370.0,7480.0,7110.0,141210.0
2012.04.30,20120430,7000.0,-240.0,7240.0,7240.0,6900.0,280682.0
2012.05.02,20120502,7130.0,130.0,7010.0,7260.0,7010.0,181302.0
2012.05.03,20120503,7070.0,-60.0,7130.0,7240.0,7020.0,124169.0
2012.05.04,20120504,7480.0,410.0,7060.0,7540.0,7060.0,197172.0
2012.05.07,20120507,7850.0,370.0,7370.0,8310.0,7360.0,493541.0
2012.05.08,20120508,7840.0,-10.0,7850.0,8100.0,7800.0,221096.0
2012.05.09,20120509,8200.0,360.0,7800.0,8250.0,7760.0,320476.0
2012.05.10,20120510,7990.0,-210.0,8170.0,8300.0,7990.0,246320.0
2012.05.11,20120511,7710.0,-280.0,7920.0,7970.0,7650.0,170045.0
2012.05.14,20120514,7930.0,220.0,7650.0,8050.0,7650.0,182082.0
2012.05.15,20120515,7560.0,-370.0,7850.0,7890.0,7390.0,172988.0
2012.05.16,20120516,7240.0,-320.0,7410.0,7590.0,7240.0,180999.0
2012.05.17,20120517,7650.0,410.0,7270.0,7650.0,7210.0,137483.0
2012.05.18,20120518,7400.0,-250.0,7590.0,8190.0,7350.0,386001.0
2012.05.21,20120521,7350.0,-50.0,7350.0,7530.0,7310.0,155867.0
2012.05.22,20120522,7540.0,190.0,7460.0,7540.0,7300.0,179800.0
2012.05.23,20120523,7940.0,400.0,7690.0,7990.0,7610.0,777609.0
2012.05.24,20120524,8220.0,280.0,7940.0,8280.0,7800.0,625214.0
2012.05.25,20120525,8210.0,-10.0,8300.0,8420.0,8160.0,353874.0
2012.05.29,20120529,8120.0,-90.0,8190.0,8300.0,7970.0,413263.0
2012.05.30,20120530,8270.0,150.0,8200.0,8450.0,8130.0,523546.0
2012.05.31,20120531,8010.0,-260.0,8100.0,8130.0,7910.0,251855.0
2012.06.01,20120601,7890.0,-120.0,8050.0,8090.0,7850.0,199527.0
2012.06.04,20120604,7450.0,-440.0,7590.0,7770.0,7410.0,310422.0
2012.06.05,20120605,7730.0,280.0,7530.0,7760.0,7520.0,176003.0
2012.06.07,20120607,8010.0,280.0,7860.0,8120.0,7840.0,289768.0
2012.06.08,20120608,8160.0,150.0,8120.0,8270.0,7970.0,440016.0
2012.06.11,20120611,8140.0,-20.0,8210.0,8410.0,8070.0,351690.0
2012.06.12,20120612,8630.0,490.0,8080.0,8630.0,8020.0,945719.0
2012.06.13,20120613,8460.0,-170.0,8650.0,8740.0,8400.0,491802.0
2012.06.14,20120614,8740.0,280.0,8460.0,9030.0,8430.0,974419.0
2012.06.15,20120615,8850.0,110.0,8900.0,9270.0,8770.0,886788.0
2012.06.18,20120618,8820.0,-30.0,8930.0,9090.0,8700.0,401610.0
2012.06.19,20120619,8700.0,-120.0,8860.0,8860.0,8530.0,397521.0
2012.06.20,20120620,8690.0,-10.0,8800.0,8930.0,8630.0,372507.0
2012.06.21,20120621,8780.0,90.0,8800.0,9050.0,8660.0,563633.0
2012.06.22,20120622,8900.0,120.0,8650.0,8900.0,8550.0,373419.0
2012.06.25,20120625,8630.0,-270.0,8900.0,8910.0,8630.0,262495.0
2012.06.26,20120626,8620.0,-10.0,8610.0,8850.0,8580.0,253371.0
2012.06.27,20120627,8620.0,0.0,8750.0,8750.0,8480.0,224473.0
2012.06.28,20120628,8490.0,-130.0,8600.0,8690.0,8480.0,267577.0
2012.06.29,20120629,8310.0,-180.0,8510.0,8530.0,8170.0,414126.0
2012.07.02,20120702,8740.0,430.0,8370.0,8780.0,8340.0,436533.0
2012.07.03,20120703,8630.0,-110.0,8790.0,8900.0,8590.0,279330.0
2012.07.04,20120704,8630.0,0.0,8700.0,8710.0,8500.0,161372.0
2012.07.05,20120705,8600.0,-30.0,8660.0,8840.0,8560.0,219727.0
2012.07.06,20120706,8450.0,-150.0,8630.0,8630.0,8440.0,192231.0
2012.07.09,20120709,8320.0,-130.0,8460.0,8560.0,8290.0,129423.0
2012.07.10,20120710,8450.0,130.0,8350.0,8470.0,8250.0,181875.0
2012.07.11,20120711,8360.0,-90.0,8470.0,8550.0,8300.0,117497.0
2012.07.12,20120712,8100.0,-260.0,8330.0,8530.0,8100.0,270426.0
2012.07.13,20120713,7950.0,-150.0,8150.0,8180.0,7500.0,236125.0
2012.07.16,20120716,8000.0,50.0,8010.0,8040.0,7900.0,100406.0
2012.07.17,20120717,7770.0,-230.0,7990.0,8090.0,7770.0,175052.0
2012.07.18,20120718,7640.0,-130.0,7830.0,7890.0,7640.0,145634.0
2012.07.19,20120719,7630.0,-10.0,7690.0,7780.0,7600.0,133283.0
2012.07.20,20120720,7660.0,30.0,7670.0,7710.0,7600.0,119842.0
2012.07.23,20120723,7300.0,-360.0,7470.0,7560.0,7270.0,209392.0
2012.07.24,20120724,7450.0,150.0,7150.0,7450.0,7150.0,174970.0
2012.07.25,20120725,7200.0,-250.0,7360.0,7460.0,7200.0,131990.0
2012.07.26,20120726,7150.0,-50.0,7340.0,7340.0,7000.0,127547.0
2012.07.27,20120727,7480.0,330.0,7180.0,7590.0,7180.0,181080.0
2012.07.30,20120730,7470.0,-10.0,7520.0,7600.0,7440.0,92727.0
2012.07.31,20120731,7450.0,-20.0,7530.0,7600.0,7430.0,137557.0
2012.08.01,20120801,7430.0,-20.0,7530.0,7550.0,7430.0,211549.0
2012.08.02,20120802,7430.0,0.0,7470.0,7640.0,7430.0,130399.0
2012.08.03,20120803,7350.0,-80.0,7410.0,7460.0,7260.0,67245.0
2012.08.06,20120806,7740.0,390.0,7550.0,7750.0,7430.0,274009.0
2012.08.07,20120807,7810.0,70.0,7810.0,7860.0,7720.0,124059.0
2012.08.08,20120808,7770.0,-40.0,7900.0,8040.0,7550.0,195435.0
2012.08.09,20120809,7770.0,0.0,7800.0,7890.0,7630.0,249840.0
2012.08.10,20120810,7900.0,130.0,7780.0,7960.0,7730.0,139093.0
2012.08.13,20120813,7890.0,-10.0,7980.0,7990.0,7830.0,114273.0
2012.08.14,20120814,8190.0,300.0,7910.0,8210.0,7910.0,349213.0
2012.08.16,20120816,8140.0,-50.0,8190.0,8200.0,8000.0,173940.0
